,param_learning_rate,param_n_estimators,split,accuracy,dataset
1962,0.09,90,2,0.580952380952381,left_240x40
1963,0.09,90,3,0.583732057416268,left_240x40
1964,0.09,90,4,0.6076555023923444,left_240x40
1965,0.1,10,0,0.5523809523809524,left_240x40
1966,0.1,10,1,0.5904761904761905,left_240x40
1967,0.1,10,2,0.5285714285714286,left_240x40
1968,0.1,10,3,0.583732057416268,left_240x40
1969,0.1,10,4,0.5454545454545454,left_240x40
1970,0.1,20,0,0.5142857142857142,left_240x40
1971,0.1,20,1,0.580952380952381,left_240x40
1972,0.1,20,2,0.5380952380952381,left_240x40
1973,0.1,20,3,0.5933014354066986,left_240x40
1974,0.1,20,4,0.5741626794258373,left_240x40
1975,0.1,30,0,0.5190476190476191,left_240x40
1976,0.1,30,1,0.5952380952380952,left_240x40
1977,0.1,30,2,0.5190476190476191,left_240x40
1978,0.1,30,3,0.5645933014354066,left_240x40
1979,0.1,30,4,0.5885167464114832,left_240x40
1980,0.1,40,0,0.5285714285714286,left_240x40
1981,0.1,40,1,0.580952380952381,left_240x40
1982,0.1,40,2,0.5142857142857142,left_240x40
1983,0.1,40,3,0.5933014354066986,left_240x40
1984,0.1,40,4,0.583732057416268,left_240x40
1985,0.1,50,0,0.5238095238095238,left_240x40
1986,0.1,50,1,0.5857142857142857,left_240x40
1987,0.1,50,2,0.5142857142857142,left_240x40
1988,0.1,50,3,0.5645933014354066,left_240x40
1989,0.1,50,4,0.5933014354066986,left_240x40
1990,0.1,60,0,0.5285714285714286,left_240x40
1991,0.1,60,1,0.5952380952380952,left_240x40
1992,0.1,60,2,0.5333333333333333,left_240x40
1993,0.1,60,3,0.5741626794258373,left_240x40
1994,0.1,60,4,0.6076555023923444,left_240x40
1995,0.1,70,0,0.5380952380952381,left_240x40
1996,0.1,70,1,0.580952380952381,left_240x40
1997,0.1,70,2,0.5476190476190477,left_240x40
1998,0.1,70,3,0.5789473684210527,left_240x40
1999,0.1,70,4,0.6220095693779905,left_240x40
2000,0.1,80,0,0.5476190476190477,left_240x40
2001,0.1,80,1,0.5904761904761905,left_240x40
2002,0.1,80,2,0.5476190476190477,left_240x40
2003,0.1,80,3,0.5933014354066986,left_240x40
2004,0.1,80,4,0.6124401913875598,left_240x40
2005,0.1,90,0,0.5476190476190477,left_240x40
2006,0.1,90,1,0.5857142857142857,left_240x40
2007,0.1,90,2,0.5571428571428572,left_240x40
2008,0.1,90,3,0.5933014354066986,left_240x40
2009,0.1,90,4,0.6076555023923444,left_240x40
2010,0.01,220,0,0.638095238095238,left_240x40_fixed
2011,0.01,220,1,0.6333333333333333,left_240x40_fixed
2012,0.01,220,2,0.5761904761904761,left_240x40_fixed
2013,0.01,220,3,0.5789473684210527,left_240x40_fixed
2014,0.01,220,4,0.6172248803827751,left_240x40_fixed
2015,0.01,230,0,0.638095238095238,left_240x40_fixed
2016,0.01,230,1,0.6238095238095238,left_240x40_fixed
2017,0.01,230,2,0.5714285714285714,left_240x40_fixed
2018,0.01,230,3,0.5741626794258373,left_240x40_fixed
2019,0.01,230,4,0.6172248803827751,left_240x40_fixed
2020,0.01,240,0,0.6523809523809524,left_240x40_fixed
2021,0.01,240,1,0.6238095238095238,left_240x40_fixed
2022,0.01,240,2,0.5714285714285714,left_240x40_fixed
2023,0.01,240,3,0.5789473684210527,left_240x40_fixed
2024,0.01,240,4,0.6172248803827751,left_240x40_fixed
2025,0.01,250,0,0.638095238095238,left_240x40_fixed
2026,0.01,250,1,0.6238095238095238,left_240x40_fixed
2027,0.01,250,2,0.5714285714285714,left_240x40_fixed
2028,0.01,250,3,0.583732057416268,left_240x40_fixed
2029,0.01,250,4,0.6267942583732058,left_240x40_fixed
2030,0.01,260,0,0.6476190476190476,left_240x40_fixed
2031,0.01,260,1,0.638095238095238,left_240x40_fixed
2032,0.01,260,2,0.5619047619047619,left_240x40_fixed
2033,0.01,260,3,0.5885167464114832,left_240x40_fixed
2034,0.01,260,4,0.6267942583732058,left_240x40_fixed
2035,0.01,270,0,0.6523809523809524,left_240x40_fixed
2036,0.01,270,1,0.638095238095238,left_240x40_fixed
2037,0.01,270,2,0.5666666666666667,left_240x40_fixed
2038,0.01,270,3,0.5789473684210527,left_240x40_fixed
2039,0.01,270,4,0.6363636363636364,left_240x40_fixed
2040,0.01,280,0,0.6428571428571429,left_240x40_fixed
2041,0.01,280,1,0.638095238095238,left_240x40_fixed
2042,0.01,280,2,0.5761904761904761,left_240x40_fixed
2043,0.01,280,3,0.5885167464114832,left_240x40_fixed
2044,0.01,280,4,0.631578947368421,left_240x40_fixed
2045,0.01,290,0,0.6428571428571429,left_240x40_fixed
2046,0.01,290,1,0.638095238095238,left_240x40_fixed
2047,0.01,290,2,0.5761904761904761,left_240x40_fixed
2048,0.01,290,3,0.5789473684210527,left_240x40_fixed
2049,0.01,290,4,0.6220095693779905,left_240x40_fixed
2050,0.01,300,0,0.6476190476190476,left_240x40_fixed
2051,0.01,300,1,0.638095238095238,left_240x40_fixed
2052,0.01,300,2,0.5761904761904761,left_240x40_fixed
2053,0.01,300,3,0.583732057416268,left_240x40_fixed
2054,0.01,300,4,0.6172248803827751,left_240x40_fixed
2055,0.01,310,0,0.6428571428571429,left_240x40_fixed
2056,0.01,310,1,0.6285714285714286,left_240x40_fixed
2057,0.01,310,2,0.5761904761904761,left_240x40_fixed
2058,0.01,310,3,0.5789473684210527,left_240x40_fixed
2059,0.01,310,4,0.6172248803827751,left_240x40_fixed
2060,0.01,320,0,0.6476190476190476,left_240x40_fixed
2061,0.01,320,1,0.6285714285714286,left_240x40_fixed
2062,0.01,320,2,0.580952380952381,left_240x40_fixed
2063,0.01,320,3,0.583732057416268,left_240x40_fixed
2064,0.01,320,4,0.6076555023923444,left_240x40_fixed
2065,0.02,70,0,0.6095238095238096,left_240x40_fixed
2066,0.02,70,1,0.6142857142857143,left_240x40_fixed
2067,0.02,70,2,0.580952380952381,left_240x40_fixed
2068,0.02,70,3,0.5933014354066986,left_240x40_fixed
2069,0.02,70,4,0.5741626794258373,left_240x40_fixed
2070,0.02,80,0,0.6190476190476191,left_240x40_fixed
2071,0.02,80,1,0.6238095238095238,left_240x40_fixed
2072,0.02,80,2,0.5904761904761905,left_240x40_fixed
2073,0.02,80,3,0.6028708133971292,left_240x40_fixed
2074,0.02,80,4,0.5885167464114832,left_240x40_fixed
2075,0.02,90,0,0.6190476190476191,left_240x40_fixed
2076,0.02,90,1,0.6142857142857143,left_240x40_fixed
2077,0.02,90,2,0.580952380952381,left_240x40_fixed
2078,0.02,90,3,0.6076555023923444,left_240x40_fixed
2079,0.02,90,4,0.5980861244019139,left_240x40_fixed
2080,0.02,100,0,0.6285714285714286,left_240x40_fixed
2081,0.02,100,1,0.6095238095238096,left_240x40_fixed
2082,0.02,100,2,0.5761904761904761,left_240x40_fixed
2083,0.02,100,3,0.6076555023923444,left_240x40_fixed
2084,0.02,100,4,0.6076555023923444,left_240x40_fixed
2085,0.02,110,0,0.6142857142857143,left_240x40_fixed
2086,0.02,110,1,0.6047619047619047,left_240x40_fixed
2087,0.02,110,2,0.5714285714285714,left_240x40_fixed
2088,0.02,110,3,0.5933014354066986,left_240x40_fixed
2089,0.02,110,4,0.5980861244019139,left_240x40_fixed
2090,0.02,120,0,0.6333333333333333,left_240x40_fixed
2091,0.02,120,1,0.6095238095238096,left_240x40_fixed
2092,0.02,120,2,0.5857142857142857,left_240x40_fixed
2093,0.02,120,3,0.5933014354066986,left_240x40_fixed
2094,0.02,120,4,0.5980861244019139,left_240x40_fixed
2095,0.02,130,0,0.6238095238095238,left_240x40_fixed
2096,0.02,130,1,0.6095238095238096,left_240x40_fixed
2097,0.02,130,2,0.580952380952381,left_240x40_fixed
2098,0.02,130,3,0.5885167464114832,left_240x40_fixed
2099,0.02,130,4,0.5980861244019139,left_240x40_fixed
2100,0.02,140,0,0.6142857142857143,left_240x40_fixed
2101,0.02,140,1,0.6285714285714286,left_240x40_fixed
2102,0.02,140,2,0.5857142857142857,left_240x40_fixed
2103,0.02,140,3,0.5885167464114832,left_240x40_fixed
2104,0.02,140,4,0.6028708133971292,left_240x40_fixed
2105,0.02,150,0,0.6047619047619047,left_240x40_fixed
2106,0.02,150,1,0.6238095238095238,left_240x40_fixed
2107,0.02,150,2,0.5857142857142857,left_240x40_fixed
2108,0.02,150,3,0.5933014354066986,left_240x40_fixed
2109,0.02,150,4,0.6124401913875598,left_240x40_fixed
2110,0.02,160,0,0.6285714285714286,left_240x40_fixed
2111,0.02,160,1,0.6476190476190476,left_240x40_fixed
2112,0.02,160,2,0.580952380952381,left_240x40_fixed
2113,0.02,160,3,0.5980861244019139,left_240x40_fixed
2114,0.02,160,4,0.6172248803827751,left_240x40_fixed
2115,0.02,170,0,0.6190476190476191,left_240x40_fixed
2116,0.02,170,1,0.6428571428571429,left_240x40_fixed
2117,0.02,170,2,0.5714285714285714,left_240x40_fixed
2118,0.02,170,3,0.583732057416268,left_240x40_fixed
2119,0.02,170,4,0.6028708133971292,left_240x40_fixed
2120,0.03,40,0,0.6142857142857143,left_240x40_fixed
2121,0.03,40,1,0.6333333333333333,left_240x40_fixed
2122,0.03,40,2,0.5761904761904761,left_240x40_fixed
2123,0.03,40,3,0.5980861244019139,left_240x40_fixed
2124,0.03,40,4,0.6028708133971292,left_240x40_fixed
2125,0.03,50,0,0.6333333333333333,left_240x40_fixed
2126,0.03,50,1,0.6333333333333333,left_240x40_fixed
2127,0.03,50,2,0.6,left_240x40_fixed
2128,0.03,50,3,0.5980861244019139,left_240x40_fixed
2129,0.03,50,4,0.6076555023923444,left_240x40_fixed
2130,0.03,60,0,0.6190476190476191,left_240x40_fixed
2131,0.03,60,1,0.6333333333333333,left_240x40_fixed
2132,0.03,60,2,0.6,left_240x40_fixed
2133,0.03,60,3,0.583732057416268,left_240x40_fixed
2134,0.03,60,4,0.6076555023923444,left_240x40_fixed
2135,0.03,70,0,0.6142857142857143,left_240x40_fixed
2136,0.03,70,1,0.6285714285714286,left_240x40_fixed
2137,0.03,70,2,0.580952380952381,left_240x40_fixed
2138,0.03,70,3,0.583732057416268,left_240x40_fixed
2139,0.03,70,4,0.6076555023923444,left_240x40_fixed
2140,0.03,80,0,0.6,left_240x40_fixed
2141,0.03,80,1,0.6333333333333333,left_240x40_fixed
2142,0.03,80,2,0.5857142857142857,left_240x40_fixed
2143,0.03,80,3,0.5885167464114832,left_240x40_fixed
2144,0.03,80,4,0.6172248803827751,left_240x40_fixed
2145,0.03,90,0,0.5952380952380952,left_240x40_fixed
2146,0.03,90,1,0.638095238095238,left_240x40_fixed
2147,0.03,90,2,0.5857142857142857,left_240x40_fixed
2148,0.03,90,3,0.5789473684210527,left_240x40_fixed
2149,0.03,90,4,0.6172248803827751,left_240x40_fixed
2150,0.03,100,0,0.6,left_240x40_fixed
2151,0.03,100,1,0.6238095238095238,left_240x40_fixed
2152,0.03,100,2,0.5952380952380952,left_240x40_fixed
2153,0.03,100,3,0.5789473684210527,left_240x40_fixed
2154,0.03,100,4,0.6267942583732058,left_240x40_fixed
2155,0.03,110,0,0.6095238095238096,left_240x40_fixed
2156,0.03,110,1,0.6285714285714286,left_240x40_fixed
2157,0.03,110,2,0.6,left_240x40_fixed
2158,0.03,110,3,0.583732057416268,left_240x40_fixed
2159,0.03,110,4,0.5980861244019139,left_240x40_fixed
2160,0.03,120,0,0.6142857142857143,left_240x40_fixed
2161,0.03,120,1,0.638095238095238,left_240x40_fixed
2162,0.03,120,2,0.5857142857142857,left_240x40_fixed
2163,0.03,120,3,0.5980861244019139,left_240x40_fixed
2164,0.03,120,4,0.6076555023923444,left_240x40_fixed
2165,0.03,130,0,0.6238095238095238,left_240x40_fixed
2166,0.03,130,1,0.6285714285714286,left_240x40_fixed
2167,0.03,130,2,0.5857142857142857,left_240x40_fixed
2168,0.03,130,3,0.5980861244019139,left_240x40_fixed
2169,0.03,130,4,0.6028708133971292,left_240x40_fixed
2170,0.03,140,0,0.6285714285714286,left_240x40_fixed
2171,0.03,140,1,0.6238095238095238,left_240x40_fixed
2172,0.03,140,2,0.5952380952380952,left_240x40_fixed
2173,0.03,140,3,0.5980861244019139,left_240x40_fixed
2174,0.03,140,4,0.6028708133971292,left_240x40_fixed
2175,0.04,30,0,0.580952380952381,left_240x40_fixed
2176,0.04,30,1,0.6142857142857143,left_240x40_fixed
2177,0.04,30,2,0.5857142857142857,left_240x40_fixed
2178,0.04,30,3,0.583732057416268,left_240x40_fixed
2179,0.04,30,4,0.5885167464114832,left_240x40_fixed
2180,0.04,40,0,0.6142857142857143,left_240x40_fixed
2181,0.04,40,1,0.6238095238095238,left_240x40_fixed
2182,0.04,40,2,0.6047619047619047,left_240x40_fixed
2183,0.04,40,3,0.5885167464114832,left_240x40_fixed
2184,0.04,40,4,0.6028708133971292,left_240x40_fixed
2185,0.04,50,0,0.6190476190476191,left_240x40_fixed
2186,0.04,50,1,0.638095238095238,left_240x40_fixed
2187,0.04,50,2,0.6095238095238096,left_240x40_fixed
2188,0.04,50,3,0.5885167464114832,left_240x40_fixed
2189,0.04,50,4,0.5885167464114832,left_240x40_fixed
2190,0.04,60,0,0.638095238095238,left_240x40_fixed
2191,0.04,60,1,0.6190476190476191,left_240x40_fixed
2192,0.04,60,2,0.5952380952380952,left_240x40_fixed
2193,0.04,60,3,0.5933014354066986,left_240x40_fixed
2194,0.04,60,4,0.5885167464114832,left_240x40_fixed
2195,0.04,70,0,0.6428571428571429,left_240x40_fixed
2196,0.04,70,1,0.6095238095238096,left_240x40_fixed
2197,0.04,70,2,0.6,left_240x40_fixed
2198,0.04,70,3,0.5933014354066986,left_240x40_fixed
2199,0.04,70,4,0.583732057416268,left_240x40_fixed
2200,0.04,80,0,0.6571428571428571,left_240x40_fixed
2201,0.04,80,1,0.6285714285714286,left_240x40_fixed
2202,0.04,80,2,0.5904761904761905,left_240x40_fixed
2203,0.04,80,3,0.5885167464114832,left_240x40_fixed
2204,0.04,80,4,0.5933014354066986,left_240x40_fixed
2205,0.04,90,0,0.6523809523809524,left_240x40_fixed
2206,0.04,90,1,0.6238095238095238,left_240x40_fixed
2207,0.04,90,2,0.6047619047619047,left_240x40_fixed
2208,0.04,90,3,0.583732057416268,left_240x40_fixed
2209,0.04,90,4,0.5980861244019139,left_240x40_fixed
2210,0.04,100,0,0.6476190476190476,left_240x40_fixed
2211,0.04,100,1,0.6142857142857143,left_240x40_fixed
2212,0.04,100,2,0.6047619047619047,left_240x40_fixed
2213,0.04,100,3,0.5885167464114832,left_240x40_fixed
2214,0.04,100,4,0.5933014354066986,left_240x40_fixed
2215,0.04,110,0,0.6761904761904762,left_240x40_fixed
2216,0.04,110,1,0.6047619047619047,left_240x40_fixed
2217,0.04,110,2,0.6,left_240x40_fixed
2218,0.04,110,3,0.583732057416268,left_240x40_fixed
2219,0.04,110,4,0.583732057416268,left_240x40_fixed
2220,0.04,120,0,0.680952380952381,left_240x40_fixed
2221,0.04,120,1,0.6095238095238096,left_240x40_fixed
2222,0.04,120,2,0.6,left_240x40_fixed
2223,0.04,120,3,0.5885167464114832,left_240x40_fixed
2224,0.04,120,4,0.5933014354066986,left_240x40_fixed
2225,0.04,130,0,0.6761904761904762,left_240x40_fixed
2226,0.04,130,1,0.6,left_240x40_fixed
2227,0.04,130,2,0.6,left_240x40_fixed
2228,0.04,130,3,0.6076555023923444,left_240x40_fixed
2229,0.04,130,4,0.5885167464114832,left_240x40_fixed
2230,0.05,10,0,0.5380952380952381,left_240x40_fixed
2231,0.05,10,1,0.6190476190476191,left_240x40_fixed
2232,0.05,10,2,0.5714285714285714,left_240x40_fixed
2233,0.05,10,3,0.5454545454545454,left_240x40_fixed
2234,0.05,10,4,0.5789473684210527,left_240x40_fixed
2235,0.05,20,0,0.5619047619047619,left_240x40_fixed
2236,0.05,20,1,0.6190476190476191,left_240x40_fixed
2237,0.05,20,2,0.580952380952381,left_240x40_fixed
2238,0.05,20,3,0.569377990430622,left_240x40_fixed
2239,0.05,20,4,0.6124401913875598,left_240x40_fixed
2240,0.05,30,0,0.6190476190476191,left_240x40_fixed
2241,0.05,30,1,0.6095238095238096,left_240x40_fixed
2242,0.05,30,2,0.6095238095238096,left_240x40_fixed
2243,0.05,30,3,0.5741626794258373,left_240x40_fixed
2244,0.05,30,4,0.6028708133971292,left_240x40_fixed
2245,0.05,40,0,0.6,left_240x40_fixed
2246,0.05,40,1,0.638095238095238,left_240x40_fixed
2247,0.05,40,2,0.6,left_240x40_fixed
2248,0.05,40,3,0.5645933014354066,left_240x40_fixed
2249,0.05,40,4,0.6220095693779905,left_240x40_fixed
2250,0.05,50,0,0.6,left_240x40_fixed
2251,0.05,50,1,0.6142857142857143,left_240x40_fixed
2252,0.05,50,2,0.6,left_240x40_fixed
2253,0.05,50,3,0.583732057416268,left_240x40_fixed
2254,0.05,50,4,0.6028708133971292,left_240x40_fixed
2255,0.05,60,0,0.6142857142857143,left_240x40_fixed
2256,0.05,60,1,0.6190476190476191,left_240x40_fixed
2257,0.05,60,2,0.5952380952380952,left_240x40_fixed
2258,0.05,60,3,0.5741626794258373,left_240x40_fixed
2259,0.05,60,4,0.6076555023923444,left_240x40_fixed
2260,0.05,70,0,0.5952380952380952,left_240x40_fixed
2261,0.05,70,1,0.6142857142857143,left_240x40_fixed
2262,0.05,70,2,0.580952380952381,left_240x40_fixed
2263,0.05,70,3,0.583732057416268,left_240x40_fixed
2264,0.05,70,4,0.583732057416268,left_240x40_fixed
2265,0.05,80,0,0.5857142857142857,left_240x40_fixed
2266,0.05,80,1,0.6238095238095238,left_240x40_fixed
2267,0.05,80,2,0.5714285714285714,left_240x40_fixed
2268,0.05,80,3,0.5550239234449761,left_240x40_fixed
2269,0.05,80,4,0.5885167464114832,left_240x40_fixed
2270,0.05,90,0,0.580952380952381,left_240x40_fixed
2271,0.05,90,1,0.6238095238095238,left_240x40_fixed
2272,0.05,90,2,0.5761904761904761,left_240x40_fixed
2273,0.05,90,3,0.583732057416268,left_240x40_fixed
2274,0.05,90,4,0.6124401913875598,left_240x40_fixed
2275,0.06,10,0,0.5476190476190477,left_240x40_fixed
2276,0.06,10,1,0.6095238095238096,left_240x40_fixed
2277,0.06,10,2,0.5952380952380952,left_240x40_fixed
2278,0.06,10,3,0.5263157894736842,left_240x40_fixed
2279,0.06,10,4,0.6076555023923444,left_240x40_fixed
2280,0.06,20,0,0.5333333333333333,left_240x40_fixed
2281,0.06,20,1,0.6095238095238096,left_240x40_fixed
2282,0.06,20,2,0.5619047619047619,left_240x40_fixed
2283,0.06,20,3,0.6028708133971292,left_240x40_fixed
2284,0.06,20,4,0.6124401913875598,left_240x40_fixed
2285,0.06,30,0,0.5666666666666667,left_240x40_fixed
2286,0.06,30,1,0.6238095238095238,left_240x40_fixed
2287,0.06,30,2,0.5333333333333333,left_240x40_fixed
2288,0.06,30,3,0.5885167464114832,left_240x40_fixed
2289,0.06,30,4,0.6220095693779905,left_240x40_fixed
2290,0.06,40,0,0.580952380952381,left_240x40_fixed
2291,0.06,40,1,0.6190476190476191,left_240x40_fixed
2292,0.06,40,2,0.5428571428571428,left_240x40_fixed
2293,0.06,40,3,0.583732057416268,left_240x40_fixed
2294,0.06,40,4,0.631578947368421,left_240x40_fixed
2295,0.06,50,0,0.5952380952380952,left_240x40_fixed
2296,0.06,50,1,0.6142857142857143,left_240x40_fixed
2297,0.06,50,2,0.5476190476190477,left_240x40_fixed
2298,0.06,50,3,0.6028708133971292,left_240x40_fixed
2299,0.06,50,4,0.6124401913875598,left_240x40_fixed
2300,0.06,60,0,0.6095238095238096,left_240x40_fixed
2301,0.06,60,1,0.6190476190476191,left_240x40_fixed
2302,0.06,60,2,0.5476190476190477,left_240x40_fixed
2303,0.06,60,3,0.6028708133971292,left_240x40_fixed
2304,0.06,60,4,0.645933014354067,left_240x40_fixed
2305,0.06,70,0,0.6190476190476191,left_240x40_fixed
2306,0.06,70,1,0.6285714285714286,left_240x40_fixed
2307,0.06,70,2,0.5523809523809524,left_240x40_fixed
2308,0.06,70,3,0.5885167464114832,left_240x40_fixed
2309,0.06,70,4,0.6267942583732058,left_240x40_fixed
2310,0.06,80,0,0.638095238095238,left_240x40_fixed
2311,0.06,80,1,0.6238095238095238,left_240x40_fixed
2312,0.06,80,2,0.5476190476190477,left_240x40_fixed
2313,0.06,80,3,0.583732057416268,left_240x40_fixed
2314,0.06,80,4,0.6172248803827751,left_240x40_fixed
2315,0.06,90,0,0.6095238095238096,left_240x40_fixed
2316,0.06,90,1,0.6047619047619047,left_240x40_fixed
2317,0.06,90,2,0.5476190476190477,left_240x40_fixed
2318,0.06,90,3,0.5885167464114832,left_240x40_fixed
2319,0.06,90,4,0.6172248803827751,left_240x40_fixed
2320,0.07,10,0,0.6095238095238096,left_240x40_fixed
2321,0.07,10,1,0.6,left_240x40_fixed
2322,0.07,10,2,0.5857142857142857,left_240x40_fixed
2323,0.07,10,3,0.5885167464114832,left_240x40_fixed
2324,0.07,10,4,0.5980861244019139,left_240x40_fixed
2325,0.07,20,0,0.6142857142857143,left_240x40_fixed
2326,0.07,20,1,0.6428571428571429,left_240x40_fixed
2327,0.07,20,2,0.5666666666666667,left_240x40_fixed
2328,0.07,20,3,0.5885167464114832,left_240x40_fixed
2329,0.07,20,4,0.5980861244019139,left_240x40_fixed
2330,0.07,30,0,0.6238095238095238,left_240x40_fixed
2331,0.07,30,1,0.6428571428571429,left_240x40_fixed
2332,0.07,30,2,0.5714285714285714,left_240x40_fixed
2333,0.07,30,3,0.6028708133971292,left_240x40_fixed
2334,0.07,30,4,0.6124401913875598,left_240x40_fixed
2335,0.07,40,0,0.6047619047619047,left_240x40_fixed
2336,0.07,40,1,0.6476190476190476,left_240x40_fixed
2337,0.07,40,2,0.5666666666666667,left_240x40_fixed
2338,0.07,40,3,0.5789473684210527,left_240x40_fixed
2339,0.07,40,4,0.6411483253588517,left_240x40_fixed
2340,0.07,50,0,0.638095238095238,left_240x40_fixed
2341,0.07,50,1,0.6523809523809524,left_240x40_fixed
2342,0.07,50,2,0.580952380952381,left_240x40_fixed
2343,0.07,50,3,0.5789473684210527,left_240x40_fixed
2344,0.07,50,4,0.631578947368421,left_240x40_fixed
2345,0.07,60,0,0.6333333333333333,left_240x40_fixed
2346,0.07,60,1,0.638095238095238,left_240x40_fixed
2347,0.07,60,2,0.5571428571428572,left_240x40_fixed
2348,0.07,60,3,0.583732057416268,left_240x40_fixed
2349,0.07,60,4,0.6411483253588517,left_240x40_fixed
2350,0.07,70,0,0.6333333333333333,left_240x40_fixed
2351,0.07,70,1,0.6476190476190476,left_240x40_fixed
2352,0.07,70,2,0.5666666666666667,left_240x40_fixed
2353,0.07,70,3,0.5980861244019139,left_240x40_fixed
2354,0.07,70,4,0.6555023923444976,left_240x40_fixed
2355,0.07,80,0,0.6285714285714286,left_240x40_fixed
2356,0.07,80,1,0.6523809523809524,left_240x40_fixed
2357,0.07,80,2,0.5666666666666667,left_240x40_fixed
2358,0.07,80,3,0.6028708133971292,left_240x40_fixed
2359,0.07,80,4,0.6172248803827751,left_240x40_fixed
2360,0.07,90,0,0.638095238095238,left_240x40_fixed
2361,0.07,90,1,0.6619047619047619,left_240x40_fixed
2362,0.07,90,2,0.5952380952380952,left_240x40_fixed
2363,0.07,90,3,0.5980861244019139,left_240x40_fixed
